"Index","RealEstate.Close"
2012-04-25,1035.82
2012-04-26,1040.32
2012-04-30,1050.3
2012-05-02,1053.92
2012-05-03,1051.04
2012-05-04,1054.85
2012-05-07,1047.7
2012-05-08,1046.62
2012-05-09,1043.19
2012-05-10,1047.21
2012-05-11,1046.32
2012-05-14,1044.56
2012-05-15,1047.24
2012-05-16,1049.28
2012-05-17,1048.66
2012-05-18,1044.37
2012-05-21,1051.52
2012-05-22,1057.33
2012-05-23,1051.44
2012-05-24,1053.72
2012-05-25,1055.9
2012-05-28,1049.26
2012-05-29,1051.46
2012-05-30,1048.73
2012-05-31,1056.12
2012-06-01,1063.85
2012-06-04,1058.84
2012-06-05,1060.8
2012-06-06,1064.33
2012-06-07,1073.61
2012-06-08,1070.19
2012-06-11,1074.5
2012-06-12,1077.42
2012-06-13,1084.02
2012-06-14,1086.68
2012-06-15,1076.04
2012-06-18,1083.87
2012-06-19,1095.95
2012-06-20,1099.56
2012-06-21,1097.92
2012-06-22,1100.29
2012-06-25,1106
2012-06-26,1116.41
2012-06-27,1126.17
2012-06-28,1126.54
2012-06-29,1129.06
2012-07-02,1134.13
2012-07-03,1140.91
2012-07-04,1140.43
2012-07-05,1151.58
2012-07-06,1156.18
2012-07-09,1163.57
2012-07-10,1164.51
2012-07-11,1175.32
2012-07-12,1170.37
2012-07-13,1175.26
2012-07-16,1174.5
2012-07-17,1172.98
2012-07-18,1180.25
2012-07-19,1192.52
2012-07-20,1217.03
2012-07-23,1215.21
2012-07-24,1208.92
2012-07-25,1214.28
2012-07-26,1220.25
2012-07-27,1236.09
2012-07-30,1231.46
2012-07-31,1226.11
2012-08-01,1236.95
2012-08-02,1231.9
2012-08-03,1258.78
2012-08-06,1268.47
2012-08-07,1253.87
2012-08-08,1249.97
2012-08-10,1237.8
2012-08-13,1231
2012-08-14,1237.93
2012-08-15,1234.64
2012-08-16,1240.1
2012-08-17,1237.81
2012-08-20,1235.74
2012-08-21,1233.94
2012-08-22,1241.19
2012-08-23,1251.34
2012-08-24,1258.3
2012-08-27,1264.2
2012-08-28,1272.17
2012-08-29,1278.33
2012-08-30,1284.67
2012-08-31,1295.36
2012-09-03,1309.22
2012-09-04,1292.99
2012-09-05,1276.44
2012-09-06,1268.57
2012-09-07,1256.88
2012-09-10,1235.61
2012-09-11,1242.38
2012-09-12,1245.17
2012-09-13,1243.46
2012-09-14,1266.98
2012-09-17,1269.55
2012-09-18,1274.51
2012-09-19,1276.64
2012-09-20,1273.48
2012-09-21,1267.57
2012-09-25,1263.69
2012-09-26,1263.97
2012-09-27,1248.75
2012-09-28,1253
2012-10-01,1248.23
2012-10-02,1251.32
2012-10-03,1253.15
2012-10-04,1256.19
2012-10-05,1244.09
2012-10-08,1232.66
2012-10-09,1216.29
2012-10-10,1213.23
2012-10-11,1212.12
2012-10-12,1225.08
2012-10-15,1234.23
2012-10-16,1247.59
2012-10-17,1256.36
2012-10-18,1265.35
2012-10-19,1249.47
2012-10-22,1263.45
2012-10-23,1251.84
2012-10-24,1248.06
2012-10-25,1251.29
2012-10-26,1230.97
2012-10-29,1222.46
2012-10-30,1211.67
2012-10-31,1201.83
2012-11-01,1197.33
2012-11-02,1198.14
2012-11-05,1197.35
2012-11-06,1205.75
2012-11-07,1206.18
2012-11-08,1200.66
2012-11-09,1214.35
2012-11-12,1219.21
2012-11-13,1227.73
2012-11-14,1230.84
2012-11-15,1232.71
2012-11-16,1244.03
2012-11-19,1249.68
2012-11-20,1252.99
2012-11-21,1257.2
2012-11-22,1264.4
2012-11-23,1260.17
2012-11-26,1256.08
2012-11-27,1255.7
2012-11-28,1266.51
2012-11-29,1286.01
2012-11-30,1282.86
2012-12-03,1299.28
2012-12-04,1293.44
2012-12-05,1285.58
2012-12-06,1288.45
2012-12-07,1288.04
2012-12-10,1285.09
2012-12-11,1289.93
2012-12-12,1308.52
2012-12-13,1308.48
2012-12-14,1313.4
2012-12-18,1319.79
2012-12-19,1313.38
2012-12-20,1320.18
2012-12-21,1291.66
2012-12-24,1288.97
2012-12-27,1287.3
2012-12-28,1292.79
2012-12-31,1287.46
2013-01-02,1273.04
2013-01-03,1279.44
2013-01-04,1295.97
2013-01-07,1308.95
2013-01-08,1317.75
2013-01-09,1312.13
2013-01-10,1300.03
2013-01-11,1303.23
2013-01-14,1309.41
2013-01-15,1311.73
2013-01-16,1313.27
2013-01-17,1323.79
2013-01-18,1330.63
2013-01-21,1325.37
2013-01-22,1327.84
2013-01-23,1331.84
2013-01-24,1322.82
2013-01-25,1338.6
2013-01-28,1332.47
2013-01-29,1315.62
2013-01-30,1300.55
2013-01-31,1300.17
2013-02-01,1298.99
2013-02-04,1304.95
2013-02-05,1315.71
2013-02-06,1310.29
2013-02-07,1314.93
2013-02-08,1316.16
2013-02-11,1323.35
2013-02-12,1324.59
2013-02-13,1326.83
2013-02-14,1330.72
2013-02-15,1334.54
2013-02-18,1346.43
2013-02-19,1359.97
2013-02-20,1347.89
2013-02-21,1341
2013-02-22,1335.07
2013-02-25,1339.7
2013-02-26,1343.94
2013-02-27,1341.16
2013-02-28,1360.55
2013-03-01,1358.16
2013-03-04,1365.42
2013-03-05,1379.8
2013-03-06,1384.48
2013-03-07,1385.74
2013-03-08,1385.68
2013-03-11,1384.27
2013-03-12,1381.8
2013-03-13,1377.77
2013-03-14,1365.34
2013-03-15,1371.8
2013-03-18,1371.53
2013-03-19,1370.95
2013-03-20,1371.81
2013-03-22,1376.05
2013-03-25,1395.49
2013-03-26,1406.24
2013-03-27,1398.14
2013-03-28,1405.17
2013-04-02,1419.18
2013-04-03,1406.93
2013-04-04,1396.51
2013-04-05,1393.76
2013-04-08,1401.96
2013-04-09,1415.93
2013-04-10,1421.96
2013-04-11,1429.69
2013-04-12,1436.35
2013-04-15,1408.66
2013-04-16,1420.77
2013-04-17,1419.72
2013-04-18,1428.6
2013-04-19,1442.15
2013-04-22,1442.27
2013-04-23,1450.61
2013-04-24,1450.4
2013-04-25,1475.87
2013-04-26,1493.72
2013-04-29,1501.12
2013-04-30,1508.76
2013-05-02,1527.6
2013-05-03,1528.91
2013-05-06,1535.86
2013-05-07,1535.66
2013-05-08,1551.73
2013-05-09,1539.69
2013-05-10,1537.08
2013-05-13,1544.89
2013-05-14,1545.08
2013-05-15,1533.96
2013-05-16,1544.34
2013-05-17,1554.81
2013-05-20,1557.26
2013-05-21,1535.51
2013-05-22,1492.24
2013-05-23,1463.64
2013-05-24,1473.11
2013-05-27,1462.05
2013-05-28,1458.51
2013-05-29,1442.35
2013-05-30,1378.62
2013-05-31,1341.41
2013-06-03,1328.37
2013-06-04,1391.52
2013-06-05,1373.05
2013-06-06,1373.89
2013-06-07,1399.79
2013-06-10,1359.38
2013-06-11,1321.69
2013-06-12,1324.61
2013-06-13,1343.16
2013-06-14,1363.21
2013-06-18,1385.47
2013-06-19,1363.63
2013-06-20,1319.71
2013-06-21,1294.16
2013-06-24,1265.53
2013-06-25,1289.79
2013-06-26,1334.2
2013-06-27,1349.14
2013-06-28,1400.21
2013-07-01,1382.08
2013-07-02,1379.1
2013-07-03,1365.01
2013-07-04,1372.37
2013-07-05,1353.26
2013-07-08,1344.69
2013-07-09,1355.99
2013-07-10,1353.13
2013-07-11,1365.41
2013-07-12,1373.97
2013-07-15,1373.45
2013-07-16,1390.37
2013-07-17,1406.9
2013-07-18,1431.12
2013-07-19,1416.52
2013-07-22,1412.26
2013-07-23,1404.93
2013-07-24,1391.7
2013-07-25,1375.84
2013-07-26,1363.97
2013-07-29,1344.61
2013-07-30,1343.73
2013-07-31,1341.57
2013-08-01,1326.48
2013-08-02,1333.68
2013-08-05,1350.89
2013-08-06,1352.97
2013-08-07,1357.52
2013-08-08,1347.39
2013-08-12,1339.1
2013-08-13,1333.75
2013-08-14,1341.36
2013-08-15,1330.21
2013-08-16,1337.64
2013-08-19,1316.52
2013-08-20,1278.73
2013-08-21,1259.65
2013-08-22,1245.42
2013-08-23,1275.42
2013-08-26,1292.19
2013-08-27,1296.35
2013-08-28,1278.27
2013-08-29,1279.17
2013-08-30,1295
2013-09-02,1328.37
2013-09-03,1302.68
2013-09-04,1284.94
2013-09-05,1285.86
2013-09-06,1315.19
2013-09-09,1328.6
2013-09-10,1333.66
2013-09-11,1338.09
2013-09-12,1349.62
2013-09-13,1339.72
2013-09-16,1353.58
2013-09-17,1356.38
2013-09-18,1344.75
2013-09-19,1376.03
2013-09-20,1373.53
2013-09-23,1387.01
2013-09-25,1403.79
2013-09-26,1390.64
2013-09-27,1392.29
2013-09-30,1381.85
2013-10-01,1385.52
2013-10-02,1379.15
2013-10-03,1380.38
2013-10-04,1379.55
2013-10-07,1380.51
2013-10-08,1371.88
2013-10-09,1374.78
2013-10-10,1374.34
2013-10-11,1380.21
2013-10-14,1379.32
2013-10-15,1382.82
2013-10-16,1391.18
2013-10-17,1394.23
2013-10-18,1412.49
2013-10-21,1418.84
2013-10-22,1414.42
2013-10-23,1413.87
2013-10-24,1413.04
2013-10-25,1408.57
2013-10-28,1406.75
2013-10-29,1407.69
2013-10-30,1419.5
2013-10-31,1423.85
2013-11-01,1410.69
2013-11-04,1394.87
2013-11-05,1396.13
2013-11-06,1397.69
2013-11-07,1403.24
2013-11-08,1390.1
2013-11-11,1367.48
2013-11-12,1361.64
2013-11-13,1355.43
2013-11-14,1354.65
2013-11-15,1373.26
2013-11-18,1397.81
2013-11-19,1407.12
2013-11-20,1414.7
2013-11-21,1402.72
2013-11-22,1402.86
2013-11-25,1409.73
2013-11-26,1380.77
2013-11-27,1403.18
2013-11-28,1388.67
2013-11-29,1381.65
2013-12-02,1375.84
2013-12-03,1360.93
2013-12-04,1353.72
2013-12-05,1358.18
2013-12-06,1362.58
2013-12-09,1356.05
2013-12-10,1351.25
2013-12-11,1341.46
2013-12-12,1329.2
2013-12-13,1331.56
2013-12-17,1334.52
2013-12-18,1341.99
2013-12-19,1363.26
2013-12-20,1366.72
2013-12-23,1375.08
2013-12-24,1378.38
2013-12-27,1386.97
2013-12-30,1394.03
2013-12-31,1395.5
2014-01-02,1395.01
2014-01-03,1385.91
2014-01-06,1372.12
2014-01-07,1374.02
2014-01-08,1370.54
2014-01-09,1365.48
2014-01-10,1369.2
2014-01-13,1382.04
2014-01-14,1379.66
2014-01-15,1384.57
2014-01-16,1371.1
2014-01-17,1350.89
2014-01-20,1351.49
2014-01-21,1353.18
2014-01-22,1358.78
2014-01-23,1351.63
2014-01-24,1338.61
2014-01-27,1332.76
2014-01-28,1324.72
2014-01-29,1302.71
2014-01-30,1287.7
2014-01-31,1295.95
2014-02-03,1298.05
2014-02-04,1297.19
2014-02-05,1300.42
2014-02-06,1339.08
2014-02-07,1341.67
2014-02-10,1358.38
2014-02-11,1336.62
2014-02-12,1342.04
2014-02-13,1328.21
2014-02-14,1324.63
2014-02-17,1326.73
2014-02-18,1331.69
2014-02-19,1330.26
2014-02-20,1310.03
2014-02-21,1324.34
2014-02-24,1311.75
2014-02-25,1303.87
2014-02-26,1313.89
2014-02-27,1319.87
2014-02-28,1356.34
2014-03-03,1355.92
2014-03-04,1366.56
2014-03-05,1362.81
2014-03-06,1348.88
2014-03-07,1348.26
2014-03-10,1348.78
2014-03-11,1341.98
2014-03-12,1334.65
2014-03-13,1337.96
2014-03-14,1335.62
2014-03-17,1343.31
2014-03-18,1369.3
2014-03-19,1367.41
2014-03-20,1357.89
2014-03-24,1365.16
2014-03-25,1382.42
2014-03-26,1388.82
2014-03-27,1428.79
2014-03-28,1415.94
2014-03-31,1420.84
2014-04-01,1424.06
2014-04-02,1417.91
2014-04-03,1415.6
2014-04-04,1408.6
2014-04-07,1418.39
2014-04-08,1421.84
2014-04-09,1433.83
2014-04-10,1449.61
2014-04-11,1449.92
2014-04-14,1451
2014-04-15,1450.34
2014-04-16,1450.4
2014-04-17,1445.35
2014-04-22,1447.34
2014-04-23,1446.91
2014-04-24,1449.19
2014-04-25,1450.04
2014-04-29,1457.84
2014-04-30,1453.87
2014-05-02,1456.64
2014-05-05,1455.47
2014-05-06,1446.9
2014-05-08,1456.28
2014-05-09,1452.69
2014-05-12,1458.98
2014-05-13,1454.3
2014-05-14,1457.76
2014-05-15,1450.77
2014-05-16,1457.23
2014-05-19,1459.56
2014-05-20,1452.18
2014-05-21,1446.07
2014-05-22,1449.69
2014-05-23,1448.75
2014-05-26,1449.9
2014-05-27,1444.19
2014-05-28,1448.87
2014-05-29,1452.72
2014-05-30,1435.5
2014-06-02,1441.07
2014-06-03,1438.67
2014-06-04,1444.18
2014-06-05,1461.77
2014-06-06,1459.19
2014-06-09,1459.06
2014-06-10,1454.64
2014-06-11,1450.57
2014-06-12,1440.83
2014-06-13,1446.3
2014-06-17,1462.82
2014-06-18,1459.4
2014-06-19,1472.16
2014-06-20,1466.61
2014-06-23,1469.64
2014-06-24,1469.07
2014-06-25,1464.54
2014-06-26,1470.61
2014-06-27,1475.46
2014-06-30,1483.84
2014-07-01,1488.91
2014-07-02,1484.26
2014-07-03,1469.4
2014-07-04,1480.57
2014-07-07,1469.86
2014-07-08,1469.33
2014-07-09,1473.53
2014-07-10,1467.01
2014-07-11,1469.08
2014-07-14,1473.33
2014-07-15,1470.45
2014-07-16,1473.52
2014-07-17,1478.78
2014-07-18,1465.7
2014-07-21,1472.05
2014-07-22,1482.87
2014-07-23,1493.98
2014-07-24,1501.01
2014-07-25,1509.38
2014-07-28,1515.76
2014-07-29,1512.33
2014-07-30,1511.39
2014-07-31,1512.25
2014-08-01,1507.09
2014-08-04,1500.95
2014-08-05,1506.01
2014-08-06,1502.33
2014-08-07,1497.15
2014-08-08,1493.85
2014-08-11,1508.84
2014-08-12,1518.11
2014-08-13,1536.4
2014-08-14,1547.55
2014-08-15,1560.11
2014-08-18,1567.73
2014-08-19,1561.85
2014-08-20,1549.72
2014-08-21,1557.2
2014-08-22,1563.27
2014-08-25,1566.34
2014-08-26,1570.19
2014-08-27,1561.8
2014-08-28,1554.15
2014-08-29,1557.08
2014-09-01,1563.31
2014-09-02,1583.18
2014-09-03,1593.79
2014-09-04,1612.66
2014-09-05,1603.67
2014-09-08,1600.55
2014-09-09,1591.37
2014-09-10,1581.1
2014-09-11,1585.58
2014-09-12,1601.12
2014-09-15,1609.98
2014-09-16,1590.01
2014-09-17,1594.89
2014-09-18,1602.26
2014-09-19,1613.62
2014-09-22,1587.43
2014-09-23,1587.11
2014-09-25,1575.15
2014-09-26,1579.16
2014-09-29,1587.63
2014-09-30,1590.98
2014-10-01,1586.03
2014-10-02,1579.09
2014-10-03,1579.84
2014-10-06,1585.52
2014-10-07,1585.63
2014-10-08,1586.09
2014-10-09,1587.34
2014-10-10,1583.8
2014-10-13,1585.36
2014-10-14,1586.93
2014-10-15,1569.8
2014-10-16,1570.82
2014-10-17,1588.18
2014-10-20,1592.41
2014-10-21,1599.88
2014-10-22,1597.97
2014-10-23,1616.63
2014-10-24,1628.69
2014-10-27,1636.57
2014-10-28,1666.04
2014-10-29,1674.93
2014-10-30,1681.94
2014-10-31,1699.77
2014-11-03,1691.39
2014-11-04,1687.53
2014-11-05,1683.88
2014-11-06,1676.35
2014-11-07,1684.07
2014-11-10,1691.31
2014-11-11,1694.31
2014-11-12,1692.99
2014-11-13,1696.34
2014-11-14,1694.74
2014-11-17,1695.66
2014-11-18,1701.05
2014-11-19,1710.6
2014-11-20,1706.5
2014-11-21,1731.94
2014-11-24,1719.86
2014-11-25,1720.7
2014-11-26,1714.48
2014-11-27,1728.52
2014-11-28,1747.88
2014-12-01,1736.97
2014-12-02,1751.24
2014-12-03,1744.98
2014-12-04,1728
2014-12-05,1734.71
2014-12-08,1729.65
2014-12-09,1721.35
2014-12-10,1717.96
2014-12-11,1707.75
2014-12-12,1709.16
2014-12-15,1714.68
2014-12-17,1741.73
2014-12-18,1756.34
2014-12-19,1765.42
2014-12-22,1766.45
2014-12-23,1768.91
2014-12-24,1767.58
2014-12-29,1780.95
2014-12-30,1779.41
2014-12-31,1767.32
2015-01-02,1765.52
2015-01-05,1754.38
2015-01-06,1765.21
2015-01-07,1762.91
2015-01-08,1781.76
2015-01-09,1786.36
2015-01-12,1784.99
2015-01-13,1787.65
2015-01-14,1794.29
2015-01-15,1807.1
2015-01-16,1807.26
2015-01-19,1818.93
2015-01-20,1822.83
2015-01-21,1852.5
2015-01-22,1874.84
2015-01-23,1889.74
2015-01-26,1928.48
2015-01-27,1917.35
2015-01-28,1920.55
2015-01-29,1904.99
2015-01-30,1897.67
2015-02-02,1899.48
2015-02-03,1898.84
2015-02-04,1877.9
2015-02-05,1890.05
2015-02-06,1903.85
2015-02-09,1896.59
2015-02-10,1888.79
2015-02-11,1893.94
2015-02-12,1934.78
2015-02-13,1931.98
2015-02-16,1929.22
2015-02-17,1899.14
2015-02-18,1876.33
2015-02-19,1879.53
2015-02-20,1883.64
2015-02-23,1918.11
2015-02-24,1933.66
2015-02-25,1949.73
2015-02-26,1950.27
2015-02-27,1957.68
2015-03-02,1969.63
2015-03-03,1976.16
2015-03-04,1963.6
2015-03-05,2005.26
2015-03-06,1957.29
2015-03-09,1912.12
2015-03-10,1917.59
2015-03-11,1923.13
2015-03-12,1919.66
2015-03-13,1927.34
2015-03-16,1940.81
2015-03-17,1962.13
2015-03-18,1956.69
2015-03-19,1944.5
2015-03-20,1959.59
2015-03-23,1966.05
2015-03-24,1996.1
2015-03-25,1994.3
2015-03-26,1989.32
2015-03-27,1987.92
2015-03-30,1999.79
2015-03-31,2009.31
2015-04-01,1997.2
2015-04-02,1991.71
2015-04-07,1998.7
2015-04-08,1995.73
2015-04-09,2002.54
2015-04-10,2020.62
2015-04-13,2033.21
2015-04-14,2006.21
2015-04-15,2010.82
2015-04-16,2026.72
2015-04-17,2020.08
2015-04-20,2023.82
2015-04-21,2027.43
2015-04-22,2017.61
2015-04-23,2017.87
2015-04-24,1995.96
2015-04-28,2009.38
2015-04-29,2003.19
2015-04-30,2010.07
2015-05-04,1983.08
2015-05-05,1982.19
2015-05-06,1920.77
2015-05-07,1908.22
2015-05-08,1928.22
2015-05-11,1922.28
2015-05-12,1922.86
2015-05-13,1938.01
2015-05-14,1934
2015-05-15,1953.27
2015-05-18,1961.83
2015-05-19,1974.92
2015-05-20,1974.93
2015-05-21,1968.79
2015-05-22,1958.77
2015-05-25,1961.62
2015-05-26,1937.3
2015-05-27,1935.51
2015-05-28,1897.21
2015-05-29,1890.95
2015-06-01,1867.09
2015-06-02,1846.42
2015-06-03,1843.09
2015-06-04,1834.78
2015-06-05,1823.08
2015-06-08,1830.4
2015-06-09,1808.89
2015-06-10,1828.08
2015-06-11,1835.61
2015-06-12,1853.09
2015-06-15,1841.15
2015-06-17,1846.94
2015-06-18,1846.7
2015-06-19,1858.92
2015-06-22,1854.92
2015-06-23,1866.03
2015-06-24,1871.8
2015-06-25,1878.15
2015-06-26,1872.09
2015-06-29,1862.52
2015-06-30,1884.2
2015-07-01,1875.27
2015-07-02,1883.04
2015-07-03,1880.2
2015-07-06,1873.14
2015-07-07,1888.82
2015-07-08,1865.05
2015-07-09,1912.8
2015-07-10,1935.63
2015-07-13,1955.32
2015-07-14,1934.75
2015-07-15,1939.4
2015-07-16,1976.24
2015-07-17,1988.56
2015-07-20,1981.39
2015-07-21,1990.03
2015-07-22,1979.03
2015-07-23,1978.91
2015-07-24,1966.4
2015-07-27,1980.86
2015-07-28,1977.54
2015-07-29,1987.19
2015-07-30,1988.91
2015-07-31,1981.06
2015-08-03,1995.27
2015-08-04,2005.28
2015-08-05,2002.48
2015-08-06,2023.38
2015-08-07,2030.51
2015-08-11,2039.78
2015-08-12,2013.89
2015-08-13,2002.83
2015-08-14,1976.97
2015-08-17,1993.21
2015-08-18,2001.48
2015-08-19,1974.59
2015-08-20,1979.51
2015-08-21,1969.8
2015-08-24,1929.78
2015-08-25,1936.14
2015-08-26,1925.57
2015-08-27,1944.92
2015-08-28,1959.74
2015-08-31,1985.35
2015-09-01,1945.32
2015-09-02,1951.81
2015-09-03,1963.56
2015-09-04,1946.1
2015-09-07,1919.75
2015-09-08,1936.89
2015-09-09,1931.23
2015-09-10,1949.05
2015-09-11,1941.63
2015-09-14,1974.29
2015-09-15,1980.52
2015-09-16,1986.08
2015-09-17,2002.39
2015-09-18,2007.99
2015-09-21,1999.38
2015-09-22,2001.07
2015-09-23,2004.24
2015-09-25,2012.99
2015-09-28,1994.6
2015-09-29,2000.74
2015-09-30,2001.73
2015-10-01,2014
2015-10-02,2013.71
2015-10-05,2034.85
2015-10-06,2034.8
2015-10-07,2025.27
2015-10-08,2018.68
2015-10-09,1997.52
2015-10-12,1994.34
2015-10-13,1981.5
2015-10-14,1979.55
2015-10-15,2008.49
2015-10-16,1996.33
2015-10-19,2025
2015-10-20,2039.81
2015-10-21,2026.14
2015-10-22,2041.81
2015-10-23,2052.96
2015-10-26,2067.3
2015-10-27,2064.58
2015-10-28,2070.92
2015-10-29,2039.21
2015-10-30,2043.3
2015-11-02,2047.6
2015-11-03,2050.46
2015-11-04,2042.54
2015-11-05,2046.08
2015-11-06,2017.86
2015-11-09,2016.63
2015-11-10,2008.82
2015-11-11,2018.78
2015-11-12,2008.82
2015-11-13,2002.28
2015-11-16,2004.63
2015-11-17,2028.72
2015-11-18,2025.32
2015-11-19,2051.99
2015-11-20,2041.09
2015-11-23,2045.72
2015-11-24,2027.18
2015-11-25,2026.49
2015-11-26,2023.16
2015-11-27,2013.92
2015-11-30,2033.07
2015-12-01,2016.04
2015-12-02,1987.92
2015-12-03,1953.79
2015-12-04,1929.69
2015-12-07,1944.4
2015-12-08,1942.8
2015-12-09,1955.04
2015-12-10,1823.52
2015-12-11,1685.35
2015-12-14,1813.52
2015-12-15,1836.4
2015-12-17,1877.75
2015-12-18,1840.41
2015-12-21,1869.34
2015-12-22,1896.15
2015-12-23,1907.01
2015-12-24,1909.34
2015-12-28,1916.63
2015-12-29,1920.2
2015-12-30,1908.09
2015-12-31,1908.54
2016-01-04,1847.91
2016-01-05,1896.49
2016-01-06,1892.83
2016-01-07,1827.87
2016-01-08,1841.3
2016-01-11,1836.58
2016-01-12,1866.96
2016-01-13,1875.02
2016-01-14,1847.88
2016-01-15,1803.41
2016-01-18,1783.75
2016-01-19,1788.61
2016-01-20,1757.46
2016-01-21,1754.14
2016-01-22,1763.1
2016-01-25,1781.3
2016-01-26,1774.26
2016-01-27,1782.71
2016-01-28,1802.06
2016-01-29,1851.71
2016-02-01,1883.7
2016-02-02,1839.19
2016-02-03,1849.84
2016-02-04,1890.09
2016-02-05,1882.78
2016-02-08,1871.78
2016-02-09,1847.72
2016-02-10,1866.16
2016-02-11,1873.53
2016-02-12,1898.74
2016-02-15,1935.23
2016-02-16,1929.85
2016-02-17,1955.37
2016-02-18,1957.92
2016-02-19,1938.74
2016-02-22,1955.51
2016-02-23,1957.62
2016-02-24,1913.5
2016-02-25,1925.59
2016-02-26,1928.6
2016-02-29,1919.22
2016-03-01,1929.68
2016-03-02,1949.29
2016-03-03,1960.87
2016-03-04,1961.75
2016-03-07,2002.03
2016-03-08,1984.51
2016-03-09,1987.3
2016-03-10,2002.93
2016-03-11,2025.1
2016-03-14,2031.11
2016-03-15,2031.37
2016-03-16,2015.14
2016-03-17,2042.96
2016-03-18,2073.9
2016-03-22,2099.58
2016-03-23,2088.83
2016-03-24,2079.21
2016-03-29,2095.49
2016-03-30,2108.13
2016-03-31,2101.21
2016-04-01,2107.05
2016-04-04,2119.6
2016-04-05,2105.31
2016-04-06,2088.96
2016-04-07,2099.94
2016-04-08,2110.97
2016-04-11,2106.71
2016-04-12,2130.28
2016-04-13,2117.33
2016-04-14,2125.12
2016-04-15,2124.69
2016-04-18,2137.27
2016-04-19,2134.25
2016-04-20,2141.12
2016-04-21,2139.65
2016-04-22,2120
2016-04-25,2115.16
2016-04-26,2129.85
2016-04-28,2141.17
2016-04-29,2142.22
2016-05-03,2100.72
2016-05-04,2092.31
2016-05-05,2077.92
2016-05-06,2054.97
2016-05-09,2076.49
2016-05-10,2044.18
2016-05-11,2058.23
2016-05-12,2060.87
2016-05-13,2031.95
2016-05-16,2001.01
2016-05-17,2026.92
2016-05-18,2040.97
2016-05-19,2033.58
2016-05-20,2059.37
2016-05-23,2080.66
2016-05-24,2072.66
2016-05-25,2084.5
2016-05-26,2089.55
2016-05-27,2095.03
2016-05-30,2083.94
2016-05-31,2067.99
2016-06-01,2090.94
2016-06-02,2091.57
2016-06-03,2108.12
2016-06-06,2125.81
2016-06-07,2138.48
2016-06-08,2104.98
2016-06-09,2094.42
2016-06-10,2091.49
2016-06-13,2075.56
2016-06-14,2034.6
2016-06-15,2051.92
2016-06-17,2042.54
2016-06-20,2047.34
2016-06-21,2067.54
2016-06-22,2089.32
2016-06-23,2081.9
2016-06-24,2033.95
2016-06-27,1977.3
2016-06-28,2029.12
2016-06-29,2081.83
2016-06-30,2092.18
2016-07-01,2095.38
2016-07-04,2104.39
2016-07-05,2083.12
2016-07-06,2038.71
2016-07-07,2039.86
2016-07-08,2055.88
2016-07-11,2106.79
2016-07-12,2131.97
2016-07-13,2104.03
2016-07-14,2112.18
2016-07-15,2114.74
2016-07-18,2119.94
2016-07-19,2124.82
2016-07-20,2126.09
2016-07-21,2138.98
2016-07-22,2151.27
2016-07-25,2167.2
2016-07-26,2182.38
2016-07-27,2189.08
2016-07-28,2173.36
2016-07-29,2160.32
2016-08-01,2166.31
2016-08-02,2136.56
2016-08-04,2138.34
2016-08-05,2129.18
2016-08-08,2121.87
2016-08-10,2132.02
2016-08-11,2141.36
2016-08-12,2161.65
2016-08-15,2143.26
2016-08-16,2137.4
2016-08-17,2130
2016-08-18,2145.55
2016-08-19,2143.73
2016-08-22,2144.26
2016-08-23,2148.43
2016-08-24,2093.85
2016-08-25,2116.94
2016-08-26,2091.69
2016-08-29,2079.94
2016-08-30,2075.12
2016-08-31,2054.6
2016-09-01,2029.41
2016-09-02,2029.52
2016-09-05,2041.35
2016-09-06,2096
2016-09-07,2079.95
2016-09-08,2061.72
2016-09-09,2047.9
2016-09-12,2025.4
2016-09-13,2022.07
2016-09-14,2036.71
2016-09-15,2025.62
2016-09-16,2008.83
2016-09-19,2024.02
2016-09-20,2031.24
2016-09-21,2012.51
2016-09-22,2061.06
2016-09-23,2054.8
2016-09-26,2068.06
2016-09-27,2056.5
2016-09-28,2085.42
2016-09-29,2093.93
2016-09-30,2076.97
2016-10-03,2083.09
2016-10-04,2103.37
2016-10-05,2086.43
2016-10-06,2085.4
2016-10-07,2087.97
2016-10-10,2080.99
2016-10-11,2063.33
2016-10-12,2043.68
2016-10-13,2024.79
2016-10-14,2041.57
2016-10-17,2047.92
2016-10-18,2064.87
2016-10-19,2066.26
2016-10-20,2073.58
2016-10-21,2096.67
2016-10-24,2111.22
2016-10-25,2098.46
2016-10-26,2083.15
2016-10-27,2079.77
2016-10-28,2062.89
2016-10-31,2087.41
2016-11-01,2076.14
2016-11-02,2074.21
2016-11-03,2069.79
2016-11-04,2046.23
2016-11-07,2045.19
2016-11-08,2076.55
2016-11-09,2061.1
2016-11-10,2023.61
2016-11-11,2002.98
2016-11-14,1971.17
2016-11-15,2001.08
2016-11-16,2004.2
2016-11-17,2017.56
2016-11-18,2021.41
2016-11-21,2016.55
2016-11-22,2019.23
2016-11-23,2007.13
2016-11-24,1984.28
2016-11-25,2003.08
2016-11-28,2017.94
2016-11-29,2015.3
2016-11-30,2017.65
2016-12-01,2000.02
2016-12-02,1985.89
2016-12-05,1999.31
2016-12-06,1983.83
2016-12-07,2004.5
2016-12-08,1990.42
2016-12-09,2037.49
2016-12-12,2035.75
2016-12-13,2069.25
2016-12-14,2060.97
2016-12-15,2003.15
2016-12-19,2016.99
2016-12-20,2051.57
2016-12-21,2046.84
2016-12-22,2037.71
