"Index","DomesticEquity.Close"
2011-11-17,3841.99
2011-11-18,3767.92
2011-11-21,3686.57
2011-11-22,3716.63
2011-11-23,3667.63
2011-11-24,3696.73
2011-11-25,3687.51
2011-11-28,3774.9
2011-11-29,3752.02
2011-11-30,3891.52
2011-12-01,3883.96
2011-12-02,3867.6
2011-12-05,3895.42
2011-12-06,3882.01
2011-12-07,3886.88
2011-12-08,3886.87
2011-12-09,3872.79
2011-12-12,3829.72
2011-12-13,3822.38
2011-12-14,3765.28
2011-12-15,3798.47
2011-12-19,3764.6
2011-12-20,3772.03
2011-12-21,3755.75
2011-12-22,3786.3
2011-12-23,3812.77
2011-12-28,3808.69
2011-12-29,3797.18
2011-12-30,3796.35
2012-01-03,3889.25
2012-01-04,3904.83
2012-01-05,3869.16
2012-01-06,3887.02
2012-01-09,3891.49
2012-01-10,3920.62
2012-01-11,3897.69
2012-01-12,3919.24
2012-01-13,3909.6
2012-01-16,3944.03
2012-01-17,3970.12
2012-01-18,3985.01
2012-01-19,3989.3
2012-01-20,4003.22
2012-01-23,4031.38
2012-01-24,4006.79
2012-01-25,3995.37
2012-01-26,4046.23
2012-01-27,4025.98
2012-01-30,3994.51
2012-01-31,4013.84
2012-02-01,4055.06
2012-02-02,4082.61
2012-02-03,4084.45
2012-02-06,4059.43
2012-02-07,4035.45
2012-02-08,4065.42
2012-02-09,4070.34
2012-02-10,4025.73
2012-02-13,4063.13
2012-02-14,4051.84
2012-02-15,4049.16
2012-02-16,4014.93
2012-02-17,4048.32
2012-02-20,4051.54
2012-02-21,4055.86
2012-02-22,4039.72
2012-02-23,4051.8
2012-02-24,4069.92
2012-02-27,4031.39
2012-02-28,4072.24
2012-02-29,4081.93
2012-03-01,4082.23
2012-03-02,4068.94
2012-03-05,4055.71
2012-03-06,3978.88
2012-03-07,4003.34
2012-03-08,4023.16
2012-03-09,4043.13
2012-03-12,4043.4
2012-03-13,4076.04
2012-03-14,4106.01
2012-03-15,4080.79
2012-03-16,4085.38
2012-03-19,4084.47
2012-03-20,4044.42
2012-03-22,4005.3
2012-03-23,4007.83
2012-03-26,4036.79
2012-03-27,4060.02
2012-03-28,4031.69
2012-03-29,4015.06
2012-03-30,4024.32
2012-04-02,4074.74
2012-04-03,4100.83
2012-04-04,4006.34
2012-04-05,4050.83
2012-04-10,4037.09
2012-04-11,4038.89
2012-04-12,4061.01
2012-04-13,4047.57
2012-04-16,4044.99
2012-04-17,4059.02
2012-04-18,4091.73
2012-04-19,4098.55
2012-04-20,4116.36
2012-04-23,4054.6
2012-04-24,4068.76
2012-04-25,4093.77
2012-04-26,4120.58
2012-04-30,4138.34
2012-05-02,4148.37
2012-05-03,4135.51
2012-05-04,4105.65
2012-05-07,4085.16
2012-05-08,4036.04
2012-05-09,4022.36
2012-05-10,4074.77
2012-05-11,4095.07
2012-05-14,4034.53
2012-05-15,4028.81
2012-05-16,4065.95
2012-05-17,4035.17
2012-05-18,3988.19
2012-05-21,3981.68
2012-05-22,4030.08
2012-05-23,3957.79
2012-05-24,3976.88
2012-05-25,3970.4
2012-05-28,3985.18
2012-05-29,4025.65
2012-05-30,3968.9
2012-05-31,3989.82
2012-06-01,3985.59
2012-06-04,3982.99
2012-06-05,3987.99
2012-06-06,4046.45
2012-06-07,4082.76
2012-06-08,4053.96
2012-06-11,4048.9
2012-06-12,4077.67
2012-06-13,4099.64
2012-06-14,4074.13
2012-06-15,4090.25
2012-06-18,4150.74
2012-06-19,4183.92
2012-06-20,4192.87
2012-06-21,4162.22
2012-06-22,4112.18
2012-06-25,4077.43
2012-06-26,4080.98
2012-06-27,4068.53
2012-06-28,4008.78
2012-06-29,4063.73
2012-07-02,4057.98
2012-07-03,4098.14
2012-07-04,4104.82
2012-07-05,4126.7
2012-07-06,4127.14
2012-07-09,4091.78
2012-07-10,4099.92
2012-07-11,4066.88
2012-07-12,4026.59
2012-07-13,4075.09
2012-07-16,4067.79
2012-07-17,4065.19
2012-07-18,4104.81
2012-07-19,4135.78
2012-07-20,4127.77
2012-07-23,4079.33
2012-07-24,4101.48
2012-07-25,4110.06
2012-07-26,4136.53
2012-07-27,4182.62
2012-07-30,4217.31
2012-07-31,4173.68
2012-08-01,4230.83
2012-08-02,4226.3
2012-08-03,4258
2012-08-06,4285.18
2012-08-07,4287.36
2012-08-08,4288.26
2012-08-10,4297.9
2012-08-13,4284.85
2012-08-14,4302.56
2012-08-15,4300.09
2012-08-16,4324.2
2012-08-17,4300.5
2012-08-20,4292.11
2012-08-21,4335.88
2012-08-22,4309.73
2012-08-23,4337.22
2012-08-24,4331.2
2012-08-27,4349.7
2012-08-28,4333.95
2012-08-29,4330.25
2012-08-30,4278.17
2012-08-31,4288.12
2012-09-03,4310.96
2012-09-04,4271.59
2012-09-05,4257.56
2012-09-06,4334
2012-09-07,4342.45
2012-09-10,4324.77
2012-09-11,4315.25
2012-09-12,4350.52
2012-09-13,4368.64
2012-09-14,4449.58
2012-09-17,4430.91
2012-09-18,4441.04
2012-09-19,4443.16
2012-09-20,4430.59
2012-09-21,4413.3
2012-09-25,4393.21
2012-09-26,4316.85
2012-09-27,4341.42
2012-09-28,4358.65
2012-10-01,4421.85
2012-10-02,4419.25
2012-10-03,4403.71
2012-10-04,4421.81
2012-10-05,4460.79
2012-10-08,4440.56
2012-10-09,4407.97
2012-10-10,4417.37
2012-10-11,4460.24
2012-10-12,4453.1
2012-10-15,4475.82
2012-10-16,4519.09
2012-10-17,4555.81
2012-10-18,4528.58
2012-10-19,4495.73
2012-10-22,4519.46
2012-10-23,4483.95
2012-10-24,4517.38
2012-10-25,4522.78
2012-10-26,4507.62
2012-10-29,4522.5
2012-10-30,4541.33
2012-10-31,4542.46
2012-11-01,4569.48
2012-11-02,4604.63
2012-11-05,4594.18
2012-11-06,4596.42
2012-11-07,4581.02
2012-11-08,4595.83
2012-11-09,4565.46
2012-11-12,4581
2012-11-13,4572.63
2012-11-14,4553.92
2012-11-15,4527.62
2012-11-16,4502.2
2012-11-19,4553.52
2012-11-20,4562.93
2012-11-21,4586.35
2012-11-22,4628.73
2012-11-23,4631.3
2012-11-26,4620.78
2012-11-27,4625.62
2012-11-28,4580.67
2012-11-29,4638.29
2012-11-30,4662.18
2012-12-03,4659.53
2012-12-04,4652.37
2012-12-05,4676.68
2012-12-06,4688.65
2012-12-07,4677.42
2012-12-10,4699.29
2012-12-11,4721.21
2012-12-12,4749.1
2012-12-13,4738.45
2012-12-14,4738.19
2012-12-18,4763.34
2012-12-19,4798.27
2012-12-20,4805.14
2012-12-21,4793.34
2012-12-24,4801.03
2012-12-27,4830.4
2012-12-28,4825.78
2012-12-31,4809.26
2013-01-02,4908.7
2013-01-03,4931.15
2013-01-04,4934.8
2013-01-07,4922.87
2013-01-08,4922.02
2013-01-09,4943.44
2013-01-10,4939.66
2013-01-11,4937.4
2013-01-14,4922.18
2013-01-15,4893.85
2013-01-16,4889.77
2013-01-17,4900.17
2013-01-18,4924.93
2013-01-21,4903.49
2013-01-22,4894.03
2013-01-23,4927.47
2013-01-24,4978.9
2013-01-25,4970.85
2013-01-28,4981.07
2013-01-29,4985.32
2013-01-30,4961.8
2013-01-31,4964.47
2013-02-01,4978.96
2013-02-04,4975.37
2013-02-05,4986.59
2013-02-06,4973.88
2013-02-07,4990.45
2013-02-08,5014.72
2013-02-11,5007.36
2013-02-12,4991.15
2013-02-13,5004.42
2013-02-14,4995.12
2013-02-15,4988.8
2013-02-18,4968.63
2013-02-19,4995.58
2013-02-20,4958.26
2013-02-21,4865.28
2013-02-22,4863.77
2013-02-25,4880.06
2013-02-26,4853.12
2013-02-27,4817.19
2013-02-28,4870.45
2013-03-01,4922.62
2013-03-04,4898.3
2013-03-05,4984.6
2013-03-06,4971.2
2013-03-07,5005.92
2013-03-08,5007.53
2013-03-11,5043.59
2013-03-12,5039.69
2013-03-13,5030.29
2013-03-14,5034.29
2013-03-15,5024.06
2013-03-18,4988.65
2013-03-19,4973.3
2013-03-20,4969.93
2013-03-22,4951.06
2013-03-25,4944.3
2013-03-26,4974.53
2013-03-27,4928.7
2013-03-28,4928.63
2013-04-02,4950.95
2013-04-03,4873.43
2013-04-04,4830.22
2013-04-05,4760.4
2013-04-08,4774.35
2013-04-09,4769.14
2013-04-10,4834.69
2013-04-11,4839.57
2013-04-12,4780.24
2013-04-15,4707.69
2013-04-16,4760.46
2013-04-17,4682.67
2013-04-18,4688.98
2013-04-19,4759.54
2013-04-22,4735.47
2013-04-23,4806.6
2013-04-24,4811.64
2013-04-25,4854.54
2013-04-26,4848.8
2013-04-29,4841.76
2013-04-30,4805.7
2013-05-02,4848.86
2013-05-03,4912.06
2013-05-06,4941.42
2013-05-07,4940.5
2013-05-08,5019.29
2013-05-09,5004.56
2013-05-10,4991.43
2013-05-13,5013.3
2013-05-14,5051.02
2013-05-15,5088.69
2013-05-16,5139.91
2013-05-17,5138.13
2013-05-20,5097.92
2013-05-21,5189.23
2013-05-22,5191.8
2013-05-23,5070.16
2013-05-24,5087.87
2013-05-27,5142.25
2013-05-28,5209.11
2013-05-29,5117.51
2013-05-30,5205.48
2013-05-31,5214.73
2013-06-03,5084.74
2013-06-04,5077.3
2013-06-05,5064.4
2013-06-06,5008.22
2013-06-07,5066.83
2013-06-10,5082.4
2013-06-11,4919.39
2013-06-12,4937.46
2013-06-13,4943.08
2013-06-14,5008.03
2013-06-18,5092.43
2013-06-19,5065.24
2013-06-20,4910.22
2013-06-21,4845.7
2013-06-24,4730.88
2013-06-25,4781.69
2013-06-26,4839.08
2013-06-27,4856.13
2013-06-28,4917.61
2013-07-01,4963.02
2013-07-02,4952.06
2013-07-03,4889.75
2013-07-04,4975.12
2013-07-05,4868.19
2013-07-08,4946.13
2013-07-09,4942.89
2013-07-10,4926.67
2013-07-11,5039.08
2013-07-12,5062.93
2013-07-15,5063.99
2013-07-16,5019.89
2013-07-17,5089.58
2013-07-18,5114.64
2013-07-19,5040.28
2013-07-22,5083.61
2013-07-23,5118.73
2013-07-24,5082.68
2013-07-25,5064.45
2013-07-26,5034.35
2013-07-29,5075.54
2013-07-30,5096.85
2013-07-31,5134.34
2013-08-01,5211
2013-08-02,5184.99
2013-08-05,5197.89
2013-08-06,5169.26
2013-08-07,5172.54
2013-08-08,5190.83
2013-08-12,5296.71
2013-08-13,5320.14
2013-08-14,5361.75
2013-08-15,5298.25
2013-08-16,5364.61
2013-08-19,5352.35
2013-08-20,5333.02
2013-08-21,5332.66
2013-08-22,5364.09
2013-08-23,5361.66
2013-08-26,5399.14
2013-08-27,5373.23
2013-08-28,5276.97
2013-08-29,5291.73
2013-08-30,5266.66
2013-09-02,5348.09
2013-09-03,5368.93
2013-09-04,5322.69
2013-09-05,5357.04
2013-09-06,5362.11
2013-09-09,5361.02
2013-09-10,5458.32
2013-09-11,5442.46
2013-09-12,5484.2
2013-09-13,5465.44
2013-09-16,5474.29
2013-09-17,5495.38
2013-09-18,5446.22
2013-09-19,5563.19
2013-09-20,5540.72
2013-09-23,5531.1
2013-09-25,5585.91
2013-09-26,5572.89
2013-09-27,5573.95
2013-09-30,5534
2013-10-01,5523.28
2013-10-02,5525.96
2013-10-03,5530.87
2013-10-04,5520.66
2013-10-07,5506.63
2013-10-08,5447.17
2013-10-09,5387.51
2013-10-10,5455.7
2013-10-11,5493.39
2013-10-14,5507.71
2013-10-15,5580.01
2013-10-16,5595.23
2013-10-17,5607.34
2013-10-18,5629.41
2013-10-21,5659.4
2013-10-22,5713.71
2013-10-23,5673.14
2013-10-24,5676.63
2013-10-25,5684.26
2013-10-28,5719.38
2013-10-29,5724.7
2013-10-30,5745.87
2013-10-31,5733.98
2013-11-01,5739.46
2013-11-04,5753.37
2013-11-05,5763.29
2013-11-06,5819.06
2013-11-07,5803.38
2013-11-08,5729.4
2013-11-11,5731.37
2013-11-12,5726.34
2013-11-13,5622.61
2013-11-14,5657.74
2013-11-15,5691.8
2013-11-18,5725.16
2013-11-19,5688.52
2013-11-20,5696.45
2013-11-21,5638.54
2013-11-22,5599.98
2013-11-25,5617.53
2013-11-26,5546.37
2013-11-27,5618.98
2013-11-28,5681.3
2013-11-29,5670.89
2013-12-02,5636.2
2013-12-03,5548.29
2013-12-04,5551.26
2013-12-05,5590.55
2013-12-06,5630.75
2013-12-09,5647.22
2013-12-10,5635.68
2013-12-11,5609.91
2013-12-12,5460.35
2013-12-13,5451.98
2013-12-17,5535.71
2013-12-18,5545.36
2013-12-19,5596.16
2013-12-20,5627.27
2013-12-23,5649.86
2013-12-24,5670.01
2013-12-27,5774.32
2013-12-30,5824.32
2013-12-31,5840.09
2014-01-02,5882.2
2014-01-03,5833.76
2014-01-06,5796.21
2014-01-07,5792.44
2014-01-08,5770.9
2014-01-09,5739.03
2014-01-10,5752.1
2014-01-13,5814.56
2014-01-14,5808.48
2014-01-15,5866.63
2014-01-16,5902.76
2014-01-17,5896.12
2014-01-20,5929.36
2014-01-21,5923.68
2014-01-22,5937.74
2014-01-23,5943.36
2014-01-24,5869.67
2014-01-27,5780.46
2014-01-28,5777.18
2014-01-29,5756.95
2014-01-30,5708.13
2014-01-31,5702.3
2014-02-03,5680.17
2014-02-04,5616.32
2014-02-05,5619.56
2014-02-06,5683.76
2014-02-07,5728.67
2014-02-10,5801.96
2014-02-11,5795.03
2014-02-12,5865.67
2014-02-13,5843.77
2014-02-14,5891.4
2014-02-17,5942.3
2014-02-18,5953.03
2014-02-19,5994.21
2014-02-20,5957.7
2014-02-21,5995.97
2014-02-24,5989.03
2014-02-25,5933.78
2014-02-26,5941.41
2014-02-27,5945.53
2014-02-28,5980.81
2014-03-03,5970.89
2014-03-04,6029.71
2014-03-05,6018.58
2014-03-06,6057.18
2014-03-07,6053.03
2014-03-10,6002.2
2014-03-11,6039.03
2014-03-12,5985.25
2014-03-13,5939.17
2014-03-14,5895.49
2014-03-17,5946.84
2014-03-18,5977.65
2014-03-19,5927.77
2014-03-20,5907.67
2014-03-24,5973.3
2014-03-25,6038.57
2014-03-26,6072.38
2014-03-27,6037.73
2014-03-28,6107.7
2014-03-31,6090.43
2014-04-01,6133.02
2014-04-02,6171.39
2014-04-03,6149.14
2014-04-04,6163.97
2014-04-07,6114.41
2014-04-08,6141.44
2014-04-09,6169.85
2014-04-10,6200.26
2014-04-11,6138.12
2014-04-14,6161.23
2014-04-15,6107.11
2014-04-16,6151.83
2014-04-17,6186.9
2014-04-22,6222.85
2014-04-23,6223.41
2014-04-24,6260.13
2014-04-25,6257.11
2014-04-29,6260.24
2014-04-30,6251.89
2014-05-02,6280.39
2014-05-05,6253.48
2014-05-06,6261.31
2014-05-08,6272.18
2014-05-09,6249.85
2014-05-12,6299.41
2014-05-13,6294.34
2014-05-14,6349.68
2014-05-15,6326.95
2014-05-16,6289.23
2014-05-19,6334.33
2014-05-20,6348.34
2014-05-21,6352.32
2014-05-22,6383.44
2014-05-23,6391.29
2014-05-26,6401.61
2014-05-27,6376.36
2014-05-28,6359.23
2014-05-29,6363.85
2014-05-30,6351.82
2014-06-02,6376.29
2014-06-03,6391.47
2014-06-04,6394.5
2014-06-05,6399.65
2014-06-06,6391.15
2014-06-09,6418.67
2014-06-10,6495.73
2014-06-11,6485.88
2014-06-12,6477.78
2014-06-13,6500.99
2014-06-17,6519.86
2014-06-18,6492.06
2014-06-19,6565
2014-06-20,6572.58
2014-06-23,6540.8
2014-06-24,6519.36
2014-06-25,6450.14
2014-06-26,6502.82
2014-06-27,6485.34
2014-06-30,6527.53
2014-07-01,6596.07
2014-07-02,6647.77
2014-07-03,6652.22
2014-07-04,6670.36
2014-07-07,6647.07
2014-07-08,6612.64
2014-07-09,6586.13
2014-07-10,6533.98
2014-07-11,6555.36
2014-07-14,6604.88
2014-07-15,6629.79
2014-07-16,6673.57
2014-07-17,6636.77
2014-07-18,6624.64
2014-07-21,6589.49
2014-07-22,6654.92
2014-07-23,6652.3
2014-07-24,6615.22
2014-07-25,6606.07
2014-07-28,6656.05
2014-07-29,6696.37
2014-07-30,6635.93
2014-07-31,6587.92
2014-08-04,6580.36
2014-08-05,6594.43
2014-08-06,6561.38
2014-08-07,6507.81
2014-08-08,6507.21
2014-08-11,6617.74
2014-08-12,6608.2
2014-08-13,6584.76
2014-08-14,6560.02
2014-08-15,6583.63
2014-08-18,6628.34
2014-08-19,6601.5
2014-08-20,6610.91
2014-08-21,6611.79
2014-08-22,6580.14
2014-08-25,6619.29
2014-08-26,6656.88
2014-08-27,6641.53
2014-08-28,6580.11
2014-08-29,6557.71
2014-09-01,6591.99
2014-09-02,6636.96
2014-09-03,6679.66
2014-09-04,6716.74
2014-09-05,6679.11
2014-09-08,6664.94
2014-09-09,6677.48
2014-09-10,6620.17
2014-09-11,6615.96
2014-09-12,6618.14
2014-09-15,6638.98
2014-09-16,6613.33
2014-09-17,6612.68
2014-09-18,6661
2014-09-19,6661.82
2014-09-22,6535.36
2014-09-23,6479.49
2014-09-25,6408.24
2014-09-26,6428.97
2014-09-29,6393.1
2014-09-30,6388.59
2014-10-01,6328.86
2014-10-02,6240.03
2014-10-03,6294.95
2014-10-06,6380.16
2014-10-07,6319.92
2014-10-08,6231.85
2014-10-09,6244.81
2014-10-10,6109.71
2014-10-13,6146.24
2014-10-14,6187.56
2014-10-15,6056.06
2014-10-16,6083.02
2014-10-17,6207.01
2014-10-20,6177.08
2014-10-21,6297.93
2014-10-22,6255.42
2014-10-23,6242.67
2014-10-24,6213.44
2014-10-27,6235.85
2014-10-28,6289.04
2014-10-29,6374.15
2014-10-30,6314.93
2014-10-31,6452.81
2014-11-03,6492.03
2014-11-04,6461.62
2014-11-05,6452.37
2014-11-06,6435.52
2014-11-07,6499.4
2014-11-10,6556.68
2014-11-11,6539.97
2014-11-12,6542.49
2014-11-13,6570.23
2014-11-14,6571.48
2014-11-17,6560.48
2014-11-18,6542.37
2014-11-19,6513.59
2014-11-20,6399.5
2014-11-21,6605.11
2014-11-24,6593.9
2014-11-25,6565.35
2014-11-26,6545.62
2014-11-27,6571.88
2014-11-28,6487.85
2014-12-01,6353.96
2014-12-02,6449.24
2014-12-03,6483.8
2014-12-04,6423.38
2014-12-05,6438.21
2014-12-08,6451.09
2014-12-09,6316.62
2014-12-10,6341.19
2014-12-11,6258.6
2014-12-12,6250.16
2014-12-15,6166.15
2014-12-17,6151.19
2014-12-18,6412.43
2014-12-19,6424.94
2014-12-22,6418.78
2014-12-23,6448.53
2014-12-24,6437.35
2014-12-29,6538.25
2014-12-30,6473.4
2014-12-31,6475.35
2015-01-02,6442.54
2015-01-05,6224.19
2015-01-06,6324.02
2015-01-07,6371.24
2015-01-08,6453.79
2015-01-09,6369.87
2015-01-12,6308.35
2015-01-13,6433.89
2015-01-14,6254.86
2015-01-15,6315.62
2015-01-16,6307.03
2015-01-19,6378.2
2015-01-20,6394.84
2015-01-21,6455.25
2015-01-22,6492.2
2015-01-23,6484.9
2015-01-26,6553.92
2015-01-27,6602.5
2015-01-28,6666.23
2015-01-29,6633.02
2015-01-30,6674.85
2015-02-02,6691.48
2015-02-03,6763.71
2015-02-04,6722.24
2015-02-05,6729.78
2015-02-06,6770.09
2015-02-09,6784.03
2015-02-10,6784.57
2015-02-11,6779.33
2015-02-12,6836.44
2015-02-13,6896.29
2015-02-16,6900.64
2015-02-17,6879.5
2015-02-18,6840.79
2015-02-19,6879.76
2015-02-20,6905.77
2015-02-23,6945.39
2015-02-24,6950.39
2015-02-25,6929.93
2015-02-26,6944.7
2015-02-27,6946.4
2015-03-02,6896.76
2015-03-03,6919.87
2015-03-04,6888.74
2015-03-05,6940.09
2015-03-06,6948.09
2015-03-09,6870.41
2015-03-10,6801.78
2015-03-11,6757.97
2015-03-12,6821.57
2015-03-13,6763.94
2015-03-16,6824.17
2015-03-17,6845.25
2015-03-18,6830.5
2015-03-19,6902.94
2015-03-20,6888.65
2015-03-23,6901.65
2015-03-24,6940.88
2015-03-25,6869.3
2015-03-26,6776.19
2015-03-27,6805.02
2015-03-30,6889.76
2015-03-31,6853.85
2015-04-01,6866.88
2015-04-02,6864.32
2015-04-07,6912.47
2015-04-08,6940.11
2015-04-09,6963.58
2015-04-10,7020.91
2015-04-13,7052.42
2015-04-14,7015.85
2015-04-15,7069.69
2015-04-16,7140.98
2015-04-17,7071.47
2015-04-20,7096.64
2015-04-21,7136.34
2015-04-22,7154.88
2015-04-23,7208.32
2015-04-24,7274.46
2015-04-28,7254.81
2015-04-29,7189.23
2015-04-30,7175.88
2015-05-04,7202.28
2015-05-05,7193.73
2015-05-06,7098
2015-05-07,7017.52
2015-05-08,7090.34
2015-05-11,7139.51
2015-05-12,7109.63
2015-05-13,7125.39
2015-05-14,7101.75
2015-05-15,7121.99
2015-05-18,7172.51
2015-05-19,7161.66
2015-05-20,7143.86
2015-05-21,7134.87
2015-05-22,7125.84
2015-05-25,7118.26
2015-05-26,6983.47
2015-05-27,6979.51
2015-05-28,6963.29
2015-05-29,6892.16
2015-06-01,6867.11
2015-06-02,6881.84
2015-06-03,6837.67
2015-06-04,6768.18
2015-06-05,6817.05
2015-06-08,6810.64
2015-06-09,6739
2015-06-10,6854.83
2015-06-11,6844.7
2015-06-12,6840.36
2015-06-15,6770.29
2015-06-17,6809.59
2015-06-18,6849.83
2015-06-19,6837.45
2015-06-22,6889.8
2015-06-23,6942.96
2015-06-24,6968.28
2015-06-25,6977.86
2015-06-26,6953.22
2015-06-29,6865.5
2015-06-30,6840.02
2015-07-01,6850.73
2015-07-02,6893.96
2015-07-03,6861.16
2015-07-06,6783.94
2015-07-07,6601.28
2015-07-08,6632.7
2015-07-09,6793.33
2015-07-10,6839.32
2015-07-13,6929.61
2015-07-14,6881.37
2015-07-15,6937.04
2015-07-16,6979.03
2015-07-17,6962.47
2015-07-20,6997.42
2015-07-21,6985.94
2015-07-22,6863.94
2015-07-23,6898.2
2015-07-24,6781.87
2015-07-27,6776.46
2015-07-28,6704.72
2015-07-29,6815.69
2015-07-30,6838.92
2015-07-31,6875.76
2015-08-03,6835.65
2015-08-04,6942.65
2015-08-05,6987.19
2015-08-06,6946.19
2015-08-07,6886.88
2015-08-11,6914.19
2015-08-12,6695.65
2015-08-13,6802.21
2015-08-14,6728.82
2015-08-17,6723.46
2015-08-18,6753.39
2015-08-19,6642.62
2015-08-20,6592.38
2015-08-21,6495.23
2015-08-24,6319.14
2015-08-25,6498.2
2015-08-26,6415.73
2015-08-27,6517.33
2015-08-28,6629
2015-08-31,6631.39
2015-09-01,6438.02
2015-09-02,6532.72
2015-09-03,6689.61
2015-09-04,6515.96
2015-09-07,6508.46
2015-09-08,6605.25
2015-09-09,6625.25
2015-09-10,6599.21
2015-09-11,6519.6
2015-09-14,6583.3
2015-09-15,6599.98
2015-09-16,6805.02
2015-09-17,6877.61
2015-09-18,6820.72
2015-09-21,6779.64
2015-09-22,6661.51
2015-09-23,6732.14
2015-09-25,6725.39
2015-09-28,6614.68
2015-09-29,6600.4
2015-09-30,6694.61
2015-10-01,6751.78
2015-10-02,6810.5
2015-10-05,6971.65
2015-10-06,6971.5
2015-10-07,7037.81
2015-10-08,7059.39
2015-10-09,7135.57
2015-10-12,7064.27
2015-10-13,7105.17
2015-10-14,7104.64
2015-10-15,7092.23
2015-10-16,7089.38
2015-10-19,7122.36
2015-10-20,7081.66
2015-10-21,7097.44
2015-10-22,7137.08
2015-10-23,7271.59
2015-10-26,7251.98
2015-10-27,7201.04
2015-10-28,7199.09
2015-10-29,7152.3
2015-10-30,7204.18
2015-11-02,7213.18
2015-11-03,7242.08
2015-11-04,7313.46
2015-11-05,7241.68
2015-11-06,7093.16
2015-11-09,7152.95
2015-11-10,7044.97
2015-11-11,7048.8
2015-11-12,6976.77
2015-11-13,6861.87
2015-11-16,6909.26
2015-11-17,6967.47
2015-11-18,6923.63
2015-11-19,6985.52
2015-11-20,7002.18
2015-11-23,7001.93
2015-11-24,6951.21
2015-11-25,6964.18
2015-11-26,7006.49
2015-11-27,6926.99
2015-11-30,6926.21
2015-12-01,6916.55
2015-12-02,6865.99
2015-12-03,6767.45
2015-12-04,6614.4
2015-12-07,6695.03
2015-12-08,6590.7
2015-12-09,6649.75
2015-12-10,6577.38
2015-12-11,6454.72
2015-12-14,6456.63
2015-12-15,6503.23
2015-12-17,6674.78
2015-12-18,6541.97
2015-12-21,6605.45
2015-12-22,6684.72
2015-12-23,6827
2015-12-24,6892.02
2015-12-28,6873.85
2015-12-29,6843.73
2015-12-30,6822.34
2015-12-31,6807.38
2016-01-04,6622.72
2016-01-05,6660.74
2016-01-06,6591.25
2016-01-07,6453
2016-01-08,6459.97
2016-01-11,6491.85
2016-01-12,6501.73
2016-01-13,6503.96
2016-01-14,6407.87
2016-01-15,6308.84
2016-01-18,6298.44
2016-01-19,6399.37
2016-01-20,6224.97
2016-01-21,6218.55
2016-01-22,6403.95
2016-01-25,6344.53
2016-01-26,6387.8
2016-01-27,6440.42
2016-01-28,6545.07
2016-01-29,6604.11
2016-02-01,6592.5
2016-02-02,6454.57
2016-02-03,6522.61
2016-02-04,6669.36
2016-02-05,6686.27
2016-02-08,6642.76
2016-02-09,6496.97
2016-02-10,6487.36
2016-02-11,6371.57
2016-02-12,6529.89
2016-02-15,6699.52
2016-02-16,6637.06
2016-02-17,6724.7
2016-02-18,6700.3
2016-02-19,6577.03
2016-02-22,6600.19
2016-02-23,6507.35
2016-02-24,6450.08
2016-02-25,6500.79
2016-02-26,6642.74
2016-02-29,6643.16
2016-03-01,6764.13
2016-03-02,6851.76
2016-03-03,6962
2016-03-04,7017.62
2016-03-07,7088.73
2016-03-08,7031.41
2016-03-09,6928.67
2016-03-10,6935.31
2016-03-11,6963.04
2016-03-14,7070.62
2016-03-15,7041.26
2016-03-16,7099.46
2016-03-17,7169.02
2016-03-18,7254.43
2016-03-22,7196.29
2016-03-23,7085.32
2016-03-24,7080.87
2016-03-29,7008.25
2016-03-30,7104.1
2016-03-31,7070.92
2016-04-01,6980.77
2016-04-04,7034.25
2016-04-05,6943.57
2016-04-06,6937.9
2016-04-07,6932.82
2016-04-08,6970.46
2016-04-11,6975.31
2016-04-12,7060.99
2016-04-13,7180.14
2016-04-14,7167.9
2016-04-15,7193.79
2016-04-18,7219.16
2016-04-19,7248.27
2016-04-20,7303.78
2016-04-21,7240.48
2016-04-22,7186.46
2016-04-25,7194.55
2016-04-26,7205.09
2016-04-28,7226.96
2016-04-29,7190.89
2016-05-03,7048.96
2016-05-04,7043.72
2016-05-05,7051.91
2016-05-06,6981.78
2016-05-09,6972.95
2016-05-10,7044.46
2016-05-11,7079.09
2016-05-12,6987.86
2016-05-13,7007.42
2016-05-16,7117.76
2016-05-17,7133.54
2016-05-18,7169.98
2016-05-19,7111.98
2016-05-20,7148.39
2016-05-23,7149.46
2016-05-24,7206.8
2016-05-25,7297.97
2016-05-26,7325.02
2016-05-27,7350.07
2016-05-30,7400.23
2016-05-31,7322.95
2016-06-01,7270.4
2016-06-02,7297.37
2016-06-03,7371.06
2016-06-06,7337.04
2016-06-07,7379.84
2016-06-08,7332.89
2016-06-09,7250.49
2016-06-10,7227.68
2016-06-13,7137.48
2016-06-14,6985.63
2016-06-15,7071.58
2016-06-17,7087.06
2016-06-20,7210.7
2016-06-21,7200.23
2016-06-22,7282.09
2016-06-23,7285.94
2016-06-24,7026.8
2016-06-27,6811.92
2016-06-28,6955.33
2016-06-29,7057.23
2016-06-30,7101.74
2016-07-01,7120.75
2016-07-04,7134.6
2016-07-05,7027.96
2016-07-06,6911.19
2016-07-07,6950.06
2016-07-08,6974.4
2016-07-11,7095.99
2016-07-12,7147.29
2016-07-13,7183.66
2016-07-14,7186.67
2016-07-15,7220.87
2016-07-18,7215.13
2016-07-19,7194.27
2016-07-20,7187.52
2016-07-21,7206.05
2016-07-22,7210.29
